ensembl_gene_id	entrezgene_id	gene_biotype	external_gene_name	subsystem
ENSG00000117448	10327	protein_coding	AKR1A1	Glycolysis / Gluconeogenesis
ENSG00000117448	10327	protein_coding	AKR1A1	Pentose and glucuronate interconversions
ENSG00000117448	10327	protein_coding	AKR1A1	Pyruvate metabolism
ENSG00000085662	231	protein_coding	AKR1B1	Fructose and mannose metabolism
ENSG00000085662	231	protein_coding	AKR1B1	Galactose metabolism
ENSG00000085662	231	protein_coding	AKR1B1	Glycerolipid metabolism
ENSG00000085662	231	protein_coding	AKR1B1	Pentose and glucuronate interconversions
ENSG00000085662	231	protein_coding	AKR1B1	Pyruvate metabolism
ENSG00000085662	231	protein_coding	AKR1B1	Steroid metabolism
ENSG00000198074	57016	protein_coding	AKR1B10	Bile acid biosynthesis
ENSG00000198074	57016	protein_coding	AKR1B10	Fructose and mannose metabolism
ENSG00000198074	57016	protein_coding	AKR1B10	Galactose metabolism
ENSG00000198074	57016	protein_coding	AKR1B10	Glycerolipid metabolism
ENSG00000198074	57016	protein_coding	AKR1B10	Leukotriene metabolism
ENSG00000198074	57016	protein_coding	AKR1B10	Pentose and glucuronate interconversions
ENSG00000198074	57016	protein_coding	AKR1B10	Propanoate metabolism
ENSG00000198074	57016	protein_coding	AKR1B10	Pyruvate metabolism
ENSG00000198074	57016	protein_coding	AKR1B10	Retinol metabolism
ENSG00000198074	57016	protein_coding	AKR1B10	Steroid metabolism
ENSG00000198074	57016	protein_coding	AKR1B10	Valine, leucine, and isoleucine metabolism
ENSG00000187134	1645	protein_coding	AKR1C1	Androgen metabolism
ENSG00000187134	1645	protein_coding	AKR1C1	Bile acid biosynthesis
ENSG00000187134	1645	protein_coding	AKR1C1	Leukotriene metabolism
ENSG00000187134	1645	protein_coding	AKR1C1	Metabolism of xenobiotics by cytochrome P450
ENSG00000187134	1645	protein_coding	AKR1C1	Propanoate metabolism
ENSG00000187134	1645	protein_coding	AKR1C1	Retinol metabolism
ENSG00000187134	1645	protein_coding	AKR1C1	Steroid metabolism
ENSG00000187134	1645	protein_coding	AKR1C1	Valine, leucine, and isoleucine metabolism
ENSG00000151632	1646	protein_coding	AKR1C2	Androgen metabolism
ENSG00000151632	1646	protein_coding	AKR1C2	Bile acid biosynthesis
ENSG00000151632	1646	protein_coding	AKR1C2	Metabolism of xenobiotics by cytochrome P450
ENSG00000151632	1646	protein_coding	AKR1C2	Steroid metabolism
ENSG00000196139	8644	protein_coding	AKR1C3	Androgen metabolism
ENSG00000196139	8644	protein_coding	AKR1C3	Bile acid biosynthesis
ENSG00000196139	8644	protein_coding	AKR1C3	Metabolism of xenobiotics by cytochrome P450
ENSG00000196139	8644	protein_coding	AKR1C3	prostaglandin biosynthesis
ENSG00000196139	8644	protein_coding	AKR1C3	Steroid metabolism
ENSG00000198610	1109	protein_coding	AKR1C4	Androgen metabolism
ENSG00000198610	1109	protein_coding	AKR1C4	Bile acid biosynthesis
ENSG00000198610	1109	protein_coding	AKR1C4	Leukotriene metabolism
ENSG00000198610	1109	protein_coding	AKR1C4	Metabolism of xenobiotics by cytochrome P450
ENSG00000198610	1109	protein_coding	AKR1C4	Propanoate metabolism
ENSG00000198610	1109	protein_coding	AKR1C4	Retinol metabolism
ENSG00000198610	1109	protein_coding	AKR1C4	Steroid metabolism
ENSG00000198610	1109	protein_coding	AKR1C4	Sulfur metabolism
ENSG00000198610	1109	protein_coding	AKR1C4	Valine, leucine, and isoleucine metabolism
ENSG00000122787	6718	protein_coding	AKR1D1	Androgen metabolism
ENSG00000122787	6718	protein_coding	AKR1D1	Bile acid biosynthesis
ENSG00000142208	207	protein_coding	AKT1	Isolated
ENSG00000148218	210	protein_coding	ALAD	Porphyrin metabolism
ENSG00000023330	211	protein_coding	ALAS1	Glycine, serine and threonine metabolism
ENSG00000023330	211	protein_coding	ALAS1	Porphyrin metabolism
ENSG00000023330	211	protein_coding	ALAS1	Transport, mitochondrial
ENSG00000158578	212	protein_coding	ALAS2	Glycine, serine and threonine metabolism
ENSG00000158578	212	protein_coding	ALAS2	Porphyrin metabolism
ENSG00000163631	213	protein_coding	ALB	NA
ENSG00000059573	5832	protein_coding	ALDH18A1	Arginine and proline metabolism
ENSG00000059573	5832	protein_coding	ALDH18A1	Isolated
ENSG00000165092	216	protein_coding	ALDH1A1	Retinol metabolism
ENSG00000128918	8854	protein_coding	ALDH1A2	Retinol metabolism
ENSG00000111275	217	protein_coding	ALDH2	Arginine and proline metabolism
ENSG00000111275	217	protein_coding	ALDH2	Ascorbate and aldarate metabolism
ENSG00000111275	217	protein_coding	ALDH2	beta-Alanine metabolism
ENSG00000111275	217	protein_coding	ALDH2	Bile acid biosynthesis
ENSG00000111275	217	protein_coding	ALDH2	Glycerolipid metabolism
ENSG00000111275	217	protein_coding	ALDH2	Glycolysis / Gluconeogenesis
ENSG00000111275	217	protein_coding	ALDH2	Histidine metabolism
ENSG00000111275	217	protein_coding	ALDH2	Isolated
ENSG00000111275	217	protein_coding	ALDH2	Leukotriene metabolism
ENSG00000111275	217	protein_coding	ALDH2	Phenylalanine, tyrosine and tryptophan biosynthesis
ENSG00000111275	217	protein_coding	ALDH2	Pyruvate metabolism
ENSG00000111275	217	protein_coding	ALDH2	Serotonin and melatonin biosynthesis
ENSG00000111275	217	protein_coding	ALDH2	Tricarboxylic acid cycle and glyoxylate/dicarboxylate metabolism
ENSG00000111275	217	protein_coding	ALDH2	Tryptophan metabolism
ENSG00000111275	217	protein_coding	ALDH2	Valine, leucine, and isoleucine metabolism
ENSG00000108602	218	protein_coding	ALDH3A1	Glycolysis / Gluconeogenesis
ENSG00000108602	218	protein_coding	ALDH3A1	Histidine metabolism
ENSG00000108602	218	protein_coding	ALDH3A1	Metabolism of xenobiotics by cytochrome P450
ENSG00000108602	218	protein_coding	ALDH3A1	Pentose phosphate pathway
ENSG00000108602	218	protein_coding	ALDH3A1	Phenylalanine, tyrosine and tryptophan biosynthesis
ENSG00000108602	218	protein_coding	ALDH3A1	Pyruvate metabolism
ENSG00000108602	218	protein_coding	ALDH3A1	Sulfur metabolism
ENSG00000108602	218	protein_coding	ALDH3A1	Transport, mitochondrial
ENSG00000108602	218	protein_coding	ALDH3A1	Tricarboxylic acid cycle and glyoxylate/dicarboxylate metabolism
ENSG00000108602	218	protein_coding	ALDH3A1	Tyrosine metabolism
ENSG00000159423	8659	protein_coding	ALDH4A1	Alanine, aspartate and glutamate metabolism
ENSG00000159423	8659	protein_coding	ALDH4A1	Arginine and proline metabolism
ENSG00000112294	7915	protein_coding	ALDH5A1	Alanine, aspartate and glutamate metabolism
ENSG00000119711	4329	protein_coding	ALDH6A1	Propanoate metabolism
ENSG00000119711	4329	protein_coding	ALDH6A1	Valine, leucine, and isoleucine metabolism
ENSG00000164904	501	protein_coding	ALDH7A1	Arginine and proline metabolism
ENSG00000164904	501	protein_coding	ALDH7A1	Ascorbate and aldarate metabolism
ENSG00000164904	501	protein_coding	ALDH7A1	beta-Alanine metabolism
ENSG00000164904	501	protein_coding	ALDH7A1	Bile acid biosynthesis
ENSG00000164904	501	protein_coding	ALDH7A1	Glycerolipid metabolism
ENSG00000164904	501	protein_coding	ALDH7A1	Glycine, serine and threonine metabolism
ENSG00000164904	501	protein_coding	ALDH7A1	Glycolysis / Gluconeogenesis
ENSG00000164904	501	protein_coding	ALDH7A1	Histidine metabolism
ENSG00000164904	501	protein_coding	ALDH7A1	Isolated
ENSG00000164904	501	protein_coding	ALDH7A1	Leukotriene metabolism
ENSG00000164904	501	protein_coding	ALDH7A1	Lysine metabolism
ENSG00000164904	501	protein_coding	ALDH7A1	Phenylalanine, tyrosine and tryptophan biosynthesis
ENSG00000164904	501	protein_coding	ALDH7A1	Pyruvate metabolism
ENSG00000164904	501	protein_coding	ALDH7A1	Serotonin and melatonin biosynthesis
ENSG00000164904	501	protein_coding	ALDH7A1	Tricarboxylic acid cycle and glyoxylate/dicarboxylate metabolism
ENSG00000164904	501	protein_coding	ALDH7A1	Tryptophan metabolism
ENSG00000164904	501	protein_coding	ALDH7A1	Valine, leucine, and isoleucine metabolism
ENSG00000149925	226	protein_coding	ALDOA	Fructose and mannose metabolism
ENSG00000149925	226	protein_coding	ALDOA	Galactose metabolism
ENSG00000149925	226	protein_coding	ALDOA	Glycolysis / Gluconeogenesis
ENSG00000149925	226	protein_coding	ALDOA	Tricarboxylic acid cycle and glyoxylate/dicarboxylate metabolism
ENSG00000136872	229	protein_coding	ALDOB	Fructose and mannose metabolism
ENSG00000136872	229	protein_coding	ALDOB	Galactose metabolism
ENSG00000136872	229	protein_coding	ALDOB	Glycolysis / Gluconeogenesis
ENSG00000136872	229	protein_coding	ALDOB	Tricarboxylic acid cycle and glyoxylate/dicarboxylate metabolism
ENSG00000109107	230	protein_coding	ALDOC	Fructose and mannose metabolism
ENSG00000109107	230	protein_coding	ALDOC	Galactose metabolism
ENSG00000109107	230	protein_coding	ALDOC	Glycolysis / Gluconeogenesis
ENSG00000109107	230	protein_coding	ALDOC	Tricarboxylic acid cycle and glyoxylate/dicarboxylate metabolism
ENSG00000033011	56052	protein_coding	ALG1	N-glycan metabolism
ENSG00000139133	84920	protein_coding	ALG10	N-glycan metabolism
ENSG00000175548	144245	protein_coding	ALG10B	N-glycan metabolism
ENSG00000253710	440138	protein_coding	ALG11	N-glycan metabolism
ENSG00000182858	79087	protein_coding	ALG12	N-glycan metabolism
ENSG00000101901	79868	protein_coding	ALG13	N-glycan metabolism
ENSG00000172339	199857	protein_coding	ALG14	N-glycan metabolism
ENSG00000119523	85365	protein_coding	ALG2	N-glycan metabolism
ENSG00000214160	10195	protein_coding	ALG3	N-glycan metabolism
ENSG00000120697	29880	protein_coding	ALG5	N-glycan metabolism
ENSG00000120697	29880	protein_coding	ALG5	Pentose and glucuronate interconversions
ENSG00000088035	29929	protein_coding	ALG6	N-glycan metabolism
ENSG00000159063	79053	protein_coding	ALG8	N-glycan metabolism
ENSG00000086848	79796	protein_coding	ALG9	N-glycan metabolism
ENSG00000151360	55821	protein_coding	ALLC	Purine metabolism
ENSG00000108839	239	protein_coding	ALOX12	Arachidonic acid metabolism
ENSG00000108839	239	protein_coding	ALOX12	Leukotriene metabolism
ENSG00000179477	242	protein_coding	ALOX12B	Eicosanoid metabolism
ENSG00000179477	242	protein_coding	ALOX12B	Valine, leucine, and isoleucine metabolism
ENSG00000161905	246	protein_coding	ALOX15	Arachidonic acid metabolism
ENSG00000161905	246	protein_coding	ALOX15	Linoleate metabolism
ENSG00000161905	246	protein_coding	ALOX15	prostaglandin biosynthesis
ENSG00000179593	247	protein_coding	ALOX15B	Arachidonic acid metabolism
ENSG00000179593	247	protein_coding	ALOX15B	Linoleate metabolism
ENSG00000179593	247	protein_coding	ALOX15B	prostaglandin biosynthesis
ENSG00000275565	240	protein_coding	ALOX5	NA
ENSG00000012779	240	protein_coding	ALOX5	Arachidonic acid metabolism
ENSG00000012779	240	protein_coding	ALOX5	Leukotriene metabolism
ENSG00000012779	240	protein_coding	ALOX5	Omega-3 fatty acid metabolism
ENSG00000242110	23600	protein_coding	AMACR	Arachidonic acid metabolism
ENSG00000242110	23600	protein_coding	AMACR	Beta oxidation of branched-chain fatty acids (mitochondrial)
ENSG00000242110	23600	protein_coding	AMACR	Beta oxidation of phytanic acid (peroxisomal)
ENSG00000242110	23600	protein_coding	AMACR	Bile acid biosynthesis
ENSG00000242110	23600	protein_coding	AMACR	Vitamin E metabolism
ENSG00000123505	262	protein_coding	AMD1	Arginine and proline metabolism
ENSG00000139344	144193	protein_coding	AMDHD1	Histidine metabolism
ENSG00000162066	51005	protein_coding	AMDHD2	Amino sugar and nucleotide sugar metabolism
ENSG00000166126	81693	protein_coding	AMN	NA
ENSG00000116748	270	protein_coding	AMPD1	Purine metabolism
ENSG00000116337	271	protein_coding	AMPD2	Purine metabolism
ENSG00000133805	272	protein_coding	AMPD3	Purine metabolism
ENSG00000145020	275	protein_coding	AMT	Folate metabolism
ENSG00000145020	275	protein_coding	AMT	Glycine, serine and threonine metabolism
ENSG00000237763	276	protein_coding	AMY1A	Starch and sucrose metabolism
ENSG00000174876	277	protein_coding	AMY1B	Starch and sucrose metabolism
ENSG00000187733	278	protein_coding	AMY1C	Starch and sucrose metabolism
ENSG00000243480	279	protein_coding	AMY2A	Starch and sucrose metabolism
ENSG00000240038	280	protein_coding	AMY2B	Starch and sucrose metabolism
ENSG00000167772	51129	protein_coding	ANGPTL4	Transport, extracellular
ENSG00000167772	51129	protein_coding	ANGPTL4	Transport, nuclear
ENSG00000148677	27063	protein_coding	ANKRD1	Isolated
ENSG00000140350	8125	protein_coding	ANP32A	NA
ENSG00000166825	290	protein_coding	ANPEP	Glutathione metabolism
ENSG00000131480	314	protein_coding	AOC2	Arginine and proline metabolism
ENSG00000131480	314	protein_coding	AOC2	beta-Alanine metabolism
ENSG00000131480	314	protein_coding	AOC2	Histidine metabolism
ENSG00000131480	314	protein_coding	AOC2	Isolated
ENSG00000131480	314	protein_coding	AOC2	Phenylalanine, tyrosine and tryptophan biosynthesis
ENSG00000131480	314	protein_coding	AOC2	Tyrosine metabolism
ENSG00000131471	8639	protein_coding	AOC3	Arginine and proline metabolism
ENSG00000131471	8639	protein_coding	AOC3	beta-Alanine metabolism
ENSG00000131471	8639	protein_coding	AOC3	Glycine, serine and threonine metabolism
ENSG00000131471	8639	protein_coding	AOC3	Histidine metabolism
ENSG00000131471	8639	protein_coding	AOC3	Isolated
ENSG00000131471	8639	protein_coding	AOC3	Phenylalanine, tyrosine and tryptophan biosynthesis
ENSG00000131471	8639	protein_coding	AOC3	Tyrosine metabolism
ENSG00000138356	316	protein_coding	AOX1	Nicotinate and nicotinamide metabolism
ENSG00000138356	316	protein_coding	AOX1	Serotonin and melatonin biosynthesis
ENSG00000138356	316	protein_coding	AOX1	Tyrosine metabolism
ENSG00000138356	316	protein_coding	AOX1	Valine, leucine, and isoleucine metabolism
ENSG00000138356	316	protein_coding	AOX1	Vitamin B6 metabolism
ENSG00000185009	26985	protein_coding	AP3M1	NA
ENSG00000149089	51074	protein_coding	APIP	Cysteine and methionine metabolism
ENSG00000118137	335	protein_coding	APOA1	Transport, extracellular
ENSG00000118137	335	protein_coding	APOA1	Transport, nuclear
ENSG00000158874	336	protein_coding	APOA2	Transport, extracellular
ENSG00000158874	336	protein_coding	APOA2	Transport, nuclear
ENSG00000110243	116519	protein_coding	APOA5	Transport, extracellular
ENSG00000110243	116519	protein_coding	APOA5	Transport, nuclear
ENSG00000084674	338	protein_coding	APOB	NA
ENSG00000234906	344	protein_coding	APOC2	NA
ENSG00000110245	345	protein_coding	APOC3	NA
ENSG00000130203	348	protein_coding	APOE	NA
ENSG00000198931	353	protein_coding	APRT	Purine metabolism
ENSG00000143761	375	protein_coding	ARF1	NA
ENSG00000124198	10564	protein_coding	ARFGEF2	NA
ENSG00000133794	406	protein_coding	ARNTL	NA
ENSG00000100299	410	protein_coding	ARSA	Glycosphingolipid metabolism
ENSG00000100299	410	protein_coding	ARSA	Sphingolipid metabolism
ENSG00000113273	411	protein_coding	ARSB	Chondroitin sulfate degradation
ENSG00000062096	416	protein_coding	ARSF	NA
ENSG00000141337	22901	protein_coding	ARSG	NA
ENSG00000205667	347527	protein_coding	ARSH	NA
ENSG00000183876	340075	protein_coding	ARSI	NA
ENSG00000180801	79642	protein_coding	ARSJ	NA
ENSG00000164291	153642	protein_coding	ARSK	NA
ENSG00000104763	427	protein_coding	ASAH1	Sphingolipid metabolism
ENSG00000188611	56624	protein_coding	ASAH2	Sphingolipid metabolism
ENSG00000126522	435	protein_coding	ASL	Alanine, aspartate and glutamate metabolism
ENSG00000196433	438	protein_coding	ASMT	Serotonin and melatonin biosynthesis
ENSG00000070669	440	protein_coding	ASNS	Alanine, aspartate and glutamate metabolism
ENSG00000108381	443	protein_coding	ASPA	Alanine, aspartate and glutamate metabolism
ENSG00000130707	445	protein_coding	ASS1	Alanine, aspartate and glutamate metabolism
ENSG00000138363	471	protein_coding	ATIC	Purine metabolism
ENSG00000148090	549	protein_coding	AUH	Isolated
ENSG00000148090	549	protein_coding	AUH	Pyruvate metabolism
ENSG00000148090	549	protein_coding	AUH	Valine, leucine, and isoleucine metabolism
ENSG00000147160	158835	protein_coding	AWAT2	Retinol metabolism
ENSG00000155096	51582	protein_coding	AZIN1	NA
ENSG00000176022	126792	protein_coding	B3GALT6	Chondroitin / heparan sulfate biosynthesis
ENSG00000109956	27087	protein_coding	B3GAT1	Chondroitin / heparan sulfate biosynthesis
ENSG00000112309	135152	protein_coding	B3GAT2	Chondroitin / heparan sulfate biosynthesis
ENSG00000149541	26229	protein_coding	B3GAT3	Chondroitin / heparan sulfate biosynthesis
ENSG00000170340	10678	protein_coding	B3GNT2	Blood group biosynthesis
ENSG00000170340	10678	protein_coding	B3GNT2	Glycosphingolipid biosynthesis-lacto and neolacto series
ENSG00000170340	10678	protein_coding	B3GNT2	Glycosphingolipid metabolism
ENSG00000170340	10678	protein_coding	B3GNT2	Keratan sulfate biosynthesis
ENSG00000170340	10678	protein_coding	B3GNT2	Sphingolipid metabolism
ENSG00000179913	10331	protein_coding	B3GNT3	Blood group biosynthesis
ENSG00000179913	10331	protein_coding	B3GNT3	Glycosphingolipid biosynthesis-lacto and neolacto series
ENSG00000179913	10331	protein_coding	B3GNT3	Glycosphingolipid metabolism
ENSG00000179913	10331	protein_coding	B3GNT3	Keratan sulfate biosynthesis
ENSG00000179913	10331	protein_coding	B3GNT3	Sphingolipid metabolism
ENSG00000176383	79369	protein_coding	B3GNT4	Glycosphingolipid biosynthesis-lacto and neolacto series
ENSG00000176383	79369	protein_coding	B3GNT4	Glycosphingolipid metabolism
ENSG00000176383	79369	protein_coding	B3GNT4	Keratan sulfate biosynthesis
ENSG00000176383	79369	protein_coding	B3GNT4	Sphingolipid metabolism
ENSG00000176597	84002	protein_coding	B3GNT5	Blood group biosynthesis
ENSG00000176597	84002	protein_coding	B3GNT5	Glycosphingolipid biosynthesis-lacto and neolacto series
ENSG00000176597	84002	protein_coding	B3GNT5	Glycosphingolipid metabolism
ENSG00000176597	84002	protein_coding	B3GNT5	Sphingolipid metabolism
ENSG00000198488	192134	protein_coding	B3GNT6	Glycosphingolipid metabolism
ENSG00000198488	192134	protein_coding	B3GNT6	O-glycan metabolism
ENSG00000198488	192134	protein_coding	B3GNT6	Sphingolipid metabolism
ENSG00000156966	93010	protein_coding	B3GNT7	Glycosphingolipid metabolism
ENSG00000156966	93010	protein_coding	B3GNT7	Keratan sulfate biosynthesis
ENSG00000156966	93010	protein_coding	B3GNT7	Sphingolipid metabolism
ENSG00000177191	374907	protein_coding	B3GNT8	Glycosphingolipid metabolism
ENSG00000177191	374907	protein_coding	B3GNT8	Keratan sulfate biosynthesis
ENSG00000177191	374907	protein_coding	B3GNT8	Sphingolipid metabolism
ENSG00000237172	84752	protein_coding	B3GNT9	Glycosphingolipid metabolism
ENSG00000237172	84752	protein_coding	B3GNT9	Sphingolipid metabolism
ENSG00000277033	146712	protein_coding	B3GNTL1	NA
ENSG00000175711	146712	protein_coding	B3GNTL1	Glycosphingolipid metabolism
ENSG00000175711	146712	protein_coding	B3GNTL1	Keratan sulfate biosynthesis
ENSG00000175711	146712	protein_coding	B3GNTL1	Sphingolipid metabolism
ENSG00000086062	2683	protein_coding	B4GALT1	Galactose metabolism
ENSG00000086062	2683	protein_coding	B4GALT1	Glycosphingolipid biosynthesis-lacto and neolacto series
ENSG00000086062	2683	protein_coding	B4GALT1	Glycosphingolipid metabolism
